region,district,town,address,station_num,station_code,total_const,received_ballot,voted_total,voted_early,early_perc,voted_home,voted_at_station,dmitr,kanop,luka,luka_perc,tikha,tikha_perc,chere,against_all,invalid_ballots,received_by_comission,damaged_ballots,unused_ballots
Минск,Первомайский,Минск,"ул. Пономарёва, 11, государственное учреждение образования «Средняя школа № 84 г. Минска»",64,07-006-0064,2066,1491,1388,793,38.383349467570184,57,538,41,59,535,38.544668587896254,475,34.221902017291065,36,201,41,2171,3,677
Минск,Первомайский,Минск,"ул. Никифорова, 37, государственное учреждение образования «Гимназия № 2 г. Минска»",65,07-006-0065,2078,1395,1394,834,40.13474494706448,58,502,39,59,883,63.3428981348637,291,20.875179340028694,36,86,NA,NA,NA,NA
Минск,Первомайский,Минск,"ул. Никифорова, 37, государственное учреждение образования «Гимназия № 2 г. Минска»",66,07-006-0066,2401,1609,1607,975,40.60807996668055,48,584,45,71,1014,63.09894212818917,337,20.970752955818295,43,14,83,2523,2,912
Минск,Первомайский,Минск,"ул. Никифорова, 21, государственное учреждение образования «Средняя школа № 196 г. Минска»",67,07-006-0067,2414,1616,1612,1001,41.46644573322287,53,558,47,67,1013,62.84119106699752,341,21.153846153846153,39,8,97,2537,3,918
Минск,Первомайский,Минск,"ул. Никифорова, 19, государственное учреждение образования «Средняя школа № 190 г. Минска»",68,07-006-0068,2025,1369,1367,1078,53.23456790123456,57,232,38,58,855,62.54572055596196,102,7.461594732991954,34,197,83,NA,NA,NA
Минск,Первомайский,Минск,"ул. Никифорова, 19, государственное учреждение образования «Средняя школа № 190 г. Минска»",69,07-006-0069,2622,1772,1769,1057,40.31273836765828,11,701,51,75,1102,62.295081967213115,139,7.857546636517807,44,253,105,2755,4,979
Минск,Первомайский,Минск,"ул. Шугаева, 15, к. 1, государственное учреждение образования «Гимназия  № 38 г. Минска»",70,07-006-0070,2552,1996,1994,639,25.039184952978054,3,1352,56,75,686,34.403209628886664,1023,51.303911735205624,43,101,10,2682,5,682
Минск,Первомайский,Минск,"ул. Шугаева, 15, к. 1, государственное учреждение образования «Гимназия  № 38 г. Минска»",71,07-006-0071,2409,2006,2003,975,40.473225404732254,8,1020,47,71,794,39.64053919121318,725,36.19570644033949,39,225,102,2531,4,521
Минск,Первомайский,Минск,"ул. Шугаева, 15, к. 1, государственное учреждение образования «Гимназия  № 38 г. Минска»",72,07-006-0072,2578,1738,1736,1039,40.302560124127226,73,624,51,73,606,34.90783410138249,605,34.85023041474654,39,246,116,NA,NA,NA
Минск,Первомайский,Минск,"ул. Шугаева, 19, к. 1, государственное учреждение образования «Средняя школа № 177 г. Минска»",73,07-006-0073,2567,1730,1727,1033,40.24152707440592,52,642,49,75,1074,62.18876664736538,383,22.177185871453386,46,100,NA,NA,NA,NA
Минск,Первомайский,Минск,"ул. Никифорова, 18, государственное учреждение образования «Средняя школа № 45 г. Минска»",75,07-006-0075,3021,2027,2025,1179,39.026812313803376,72,774,59,63,1276,63.01234567901235,433,21.382716049382715,51,17,126,3174,1,1146
Минск,Первомайский,Минск,"ул. Никифорова, 18, государственное учреждение образования «Средняя школа № 45 г. Минска»",76,07-006-0076,3025,2326,2324,1195,39.50413223140496,11,1118,57,68,998,42.943201376936315,731,31.454388984509468,49,298,113,3178,13,851
Минск,Советский,Минск,"ул.Гамарника, 10, государственное учреждение образования «Средняя школа № 148 г.Минска»",1,07-007-0001,2188,1498,1426,749,34.23217550274223,1,676,22,29,921,64.58625525946704,206,14.446002805049089,7,241,NA,NA,NA,NA
Минск,Советский,Минск,"ул.Мирошниченко, 35, государственное учреждение образования «Средняя школа № 34 г.Минска»",4,07-007-0004,1884,1327,1268,625,33.174097664543524,29,614,17,27,821,64.74763406940063,90,7.097791798107256,13,197,103,1975,14,634
Минск,Советский,Минск,"ул.Мирошниченко, 35, государственное учреждение образования «Средняя школа № 34 г.Минска»",5,07-007-0005,1545,1082,1064,534,34.56310679611651,25,505,15,20,698,65.6015037593985,149,14.003759398496241,11,79,92,1620,2,536
Минск,Советский,Минск,"ул.Сосновый бор, 11, государственное учреждение «Минская районная ветеринарная станция»",6,07-007-0006,829,587,564,284,34.25814234016888,32,248,7,26,372,65.95744680851064,76,13.47517730496454,7,38,38,870,12,271
Минск,Советский,Минск,"ул.Гамарника, 8, государственное учреждение образования «Гимназия № 22 г.Минска»",9,07-007-0009,1364,949,931,425,31.158357771261,9,497,13,27,611,65.62835660580022,141,15.145005370569281,11,75,53,1430,1,480
Минск,Советский,Минск,"ул.Гамарника, 19, государственное учреждение образования «Средняя школа № 122 г.Минска»",14,07-007-0014,1281,898,884,425,33.177205308352846,32,427,13,17,586,66.289592760181,130,14.705882352941178,15,67,56,1345,15,432
Минск,Советский,Минск,"ул.Гамарника, 19, государственное учреждение образования «Средняя школа № 122 г.Минска»",15,07-007-0015,1432,1023,983,474,33.100558659217874,33,476,11,26,653,66.4292980671414,146,14.852492370295014,18,76,53,1500,16,461
Минск,Советский,Минск,"ул.Восточная, 183/43, филиал учреждения образования «Белорусский государственный экономический университет» «Минский торговый колледж»",16,07-007-0016,1468,1016,986,516,35.14986376021799,47,423,14,37,642,65.11156186612575,140,14.198782961460447,17,80,56,1540,74,450
Минск,Советский,Минск,"ул.Широкая, 30, государственное учреждение образования «Средняя школа № 66 г.Минска»",17,07-007-0017,1043,718,704,346,33.17353787152445,38,320,11,21,465,66.05113636363636,94,13.352272727272727,12,43,58,1095,3,374
Минск,Советский,Минск,"ул.Широкая, 28, учреждение образования «Минский государственный профессиональный лицей № 12 строительства»",18,07-007-0018,1537,1257,1246,331,21.535458685751465,42,215,17,25,687,55.13643659711075,136,10.914927768860354,14,170,197,NA,NA,NA
Минск,Советский,Минск,"ул.Логойский тракт, 25, к. 1, библиотека - филиал № 17 государственного учреждения «Централизованная система государственных публичных библиотек г.Минска»",19,07-007-0019,1364,949,931,425,31.158357771261,9,497,13,27,611,65.62835660580022,141,15.145005370569281,11,75,53,1430,1,480
Минск,Советский,Минск,"ул.Широкая, 30, государственное учреждение образования «Средняя школа № 66 г.Минска»",20,07-007-0020,2198,1462,1434,752,34.21292083712466,43,639,19,32,942,65.69037656903765,207,14.435146443514643,15,114,105,2305,6,837
Минск,Советский,Минск,"ул.Восточная, 68, государственное учреждение образования «Средняя школа № 178 г.Минска имени Т.А.Лукьяновича»",22,07-007-0022,2052,1498,1414,706,34.40545808966861,44,664,18,32,895,63.2956152758133,226,15.983026874115982,9,126,108,2150,35,617
Минск,Советский,Минск,"ул.Восточная, 68, государственное учреждение образования «Средняя школа № 178 г.Минска имени Т.А.Лукьяновича»",23,07-007-0023,1936,1312,1294,646,33.367768595041326,36,612,15,118,832,64.2967542503864,189,14.605873261205565,11,129,NA,NA,NA,NA
Минск,Советский,Минск,"ул.Восточная, 68, государственное учреждение образования «Средняя школа № 178 г.Минска имени Т.А.Лукьяновича»",24,07-007-0024,1044,715,701,345,33.04597701149425,25,331,10,21,467,66.61911554921541,99,14.122681883024251,7,48,49,1095,16,364
Минск,Советский,Минск,"ул.Восточная, 40, государственное учреждение образования «Гимназия № 6 г.Минска»",27,07-007-0027,1887,1282,1265,643,34.07525172231055,8,614,21,25,815,64.42687747035573,185,14.624505928853754,12,87,120,1980,26,672
Минск,Советский,Минск,"ул.Некрасова, 20, государственное учреждение образования «Академия последипломного образования»",28,07-007-0028,1062,711,698,394,37.09981167608286,2,302,19,24,472,67.621776504298,91,13.03724928366762,5,34,53,1110,5,394
Минск,Советский,Минск,"ул.Я.Коласа, 47, к. 2, государственное учреждение образования «Центр дополнительного образования детей и молодежи «Светоч» г.Минска»",29,07-007-0029,1762,1221,1207,612,34.73325766174801,29,566,21,29,779,64.54018227009114,172,14.250207125103561,12,93,101,1850,76,553
Минск,Советский,Минск,"ул.Восточная, 40, государственное учреждение образования «Гимназия № 6 г.Минска»",30,07-007-0030,1791,1236,1214,596,33.27749860413177,38,580,16,35,815,67.1334431630972,179,14.744645799011533,8,102,59,1880,74,570
Минск,Советский,Минск,"ул.Некрасова, 24, государственное учреждение образования «Гимназия № 6 г.Минска»",31,07-007-0031,1529,1091,1052,510,33.355134074558535,37,505,13,16,668,63.49809885931559,164,15.5893536121673,9,182,NA,1949,3,536
