region,district,town,address,station_num,station_code,total_const,received_ballot,voted_total,voted_early,early_perc,voted_home,voted_at_station,dmitr,kanop,luka,luka_perc,tikha,tikha_perc,chere,against_all,invalid_ballots,received_by_comission,damaged_ballots,unused_ballots
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Гимназия №4 г. Гродно”, г. Гродно, ул. Репина, 17",77,04-022-0077,2191,1932,1932,856,39.068918302145136,35,1041,29,15,1215,62.88819875776398,554,28.674948240165634,25,69,25,2200,4,264
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №20 г. Гродно”, г. Гродно, ул. Соломовой, 76)",79,04-022-0079,1092,1031,1031,493,45.146520146520146,47,491,23,35,741,71.87196896217264,146,14.161008729388943,15,71,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Гимназия №3 г. Гродно”, г. Гродно, ул. Соломовой, 58)",80,04-022-0080,1889,1677,1677,394,20.857596611964002,76,1207,28,18,523,31.186642814549792,955,56.9469290399523,35,118,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Гимназия №3 г. Гродно”, г. Гродно, ул. Соломовой, 58)",81,04-022-0081,2094,2067,2067,693,33.0945558739255,48,1326,53,51,1057,51.13691340106434,803,38.84857281083696,42,61,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №12 г. Гродно”, г. Гродно, ул. Поповича, 32)",82,04-022-0082,2100,2058,2058,376,17.904761904761905,40,1642,20,14,1296,62.973760932944614,535,25.996112730806608,26,167,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №6 г. Гродно”, г. Гродно, ул. Горновых, 31)",83,04-022-0083,2487,2238,2237,974,39.163650985122636,61,1203,30,34,1521,67.99284756370139,381,17.0317389360751,34,209,28,2500,262,NA
Гродненская,Гродно - Октябрьский,Гродно,"филиал “Грузовой автомоильный парк №2 г. Гродно” ОАО “Гроднооблавтотранс”, г. Гродно, ул. Пучкова, 28)",85,04-022-0085,892,815,815,122,13.67713004484305,42,651,18,9,262,32.14723926380368,449,55.09202453987731,12,65,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"УО “Гродненский государственный профессиональный технологический колледж”, г. Гродно, ул. Славинского, 7)",87,04-022-0087,1287,1226,1221,559,43.43434343434344,5,657,32,27,589,48.239148239148236,407,33.33333333333333,16,134,16,1300,NA,74
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №39 имени И.Д. Лебедева г. Гродно”, г. Гродно, ул. Огинского, 44А",89,04-022-0089,2588,2096,2096,506,19.55177743431221,10,1579,15,12,1299,61.97519083969466,352,16.793893129770993,22,396,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №39 имени И.Д. Лебедева г. Гродно”, г. Гродно, ул. Огинского, 44А",90,04-022-0090,2558,2286,2286,613,23.964034401876468,5,1668,60,83,1393,60.93613298337708,505,22.090988626421698,68,177,NA,NA,NA,NA
